temperature,humidity,distance_km,product_type,category,category_label,initial_shelf_life,packaging_quality,spoilage_days,spoilage_risk
32.3,77.2,285.6,carrot,normal,1,5,1,0.5,1
11.3,88.8,94.5,carrot,normal,1,5,1,4.5,0
34.1,47.1,265.5,onion,hardy,0,16,1,0.5,1
34.1,41.1,112.3,leafy_vegetables,fragile,2,2,1,0.5,1
12.0,39.1,37.9,apple,hardy,0,19,1,23.8,0
7.8,69.2,255.3,berries,fragile,2,1,3,0.5,0
18.8,40.4,53.7,berries,fragile,2,4,3,6.7,0
25.5,94.2,176.7,apple,hardy,0,17,2,7.8,0
36.8,85.0,212.8,apple,hardy,0,22,2,7.5,0
17.4,67.0,78.0,potato,hardy,0,16,3,17.7,0
16.3,85.4,114.9,potato,hardy,0,18,2,13.3,0
12.5,60.8,259.1,apple,hardy,0,16,1,10.6,0
27.8,33.5,294.0,berries,fragile,2,5,3,0.5,1
26.9,42.0,169.2,potato,hardy,0,20,3,13.5,0
27.7,67.9,55.9,berries,fragile,2,2,1,0.5,1
34.8,93.7,292.9,banana,normal,1,6,3,0.5,1
29.3,53.2,116.2,berries,fragile,2,4,2,0.5,1
23.3,86.5,3.6,apple,hardy,0,23,1,21.2,0
12.3,30.8,269.1,potato,hardy,0,26,2,24.1,0
31.6,73.3,89.8,milk,fragile,2,1,1,0.5,0
35.4,64.0,273.9,potato,hardy,0,22,2,6.3,1
27.4,92.9,54.4,berries,fragile,2,4,2,0.5,1
28.4,89.5,48.6,carrot,normal,1,10,1,0.5,1
30.2,35.4,201.5,tomato,normal,1,8,1,0.5,1
8.0,61.8,4.0,banana,normal,1,11,1,16.5,0
31.8,33.8,252.3,potato,hardy,0,28,2,15.2,0
21.7,69.3,200.9,potato,hardy,0,29,1,19.1,0
7.1,75.8,246.1,banana,normal,1,13,2,9.6,0
22.9,40.9,192.2,potato,hardy,0,29,1,21.1,0
33.8,52.3,128.4,onion,hardy,0,24,3,17.1,0
31.4,31.2,41.6,apple,hardy,0,30,3,28.6,0
12.6,61.4,136.1,potato,hardy,0,26,3,28.7,0
6.2,47.8,140.4,banana,normal,1,12,1,14.9,0
23.2,65.4,100.1,milk,fragile,2,5,1,0.5,1
39.5,48.8,236.1,apple,hardy,0,26,1,8.4,0
24.2,59.9,100.1,tomato,normal,1,12,2,8.4,0
6.0,49.0,119.3,onion,hardy,0,29,1,32.1,0
14.1,33.1,168.3,leafy_vegetables,fragile,2,5,3,4.8,0
17.9,31.1,252.0,onion,hardy,0,19,3,16.1,0
18.7,64.2,107.2,leafy_vegetables,fragile,2,4,3,2.6,0
29.2,42.8,294.5,carrot,normal,1,5,2,0.5,1
39.4,64.0,55.5,potato,hardy,0,23,2,12.6,0
19.8,44.8,211.3,milk,fragile,2,4,1,0.5,1
19.7,73.5,37.4,berries,fragile,2,1,3,5.3,0
23.9,32.1,278.2,leafy_vegetables,fragile,2,1,1,0.5,0
16.8,71.5,248.6,onion,hardy,0,18,2,9.3,0
33.5,52.8,215.8,leafy_vegetables,fragile,2,3,3,0.5,1
30.4,61.0,5.2,berries,fragile,2,1,2,0.5,0
34.7,81.0,93.8,carrot,normal,1,7,3,0.5,1
35.7,33.3,91.0,potato,hardy,0,17,2,10.6,0
7.5,73.2,158.9,leafy_vegetables,fragile,2,1,3,2.1,0
32.7,80.8,32.1,tomato,normal,1,9,3,1.9,1
6.0,69.8,91.7,tomato,normal,1,7,1,7.8,0
5.8,44.5,181.7,tomato,normal,1,11,1,14.2,0
17.1,57.7,110.1,carrot,normal,1,7,1,7.2,0
16.9,79.7,191.7,tomato,normal,1,5,1,0.5,1
39.7,78.1,233.1,banana,normal,1,15,3,0.5,1
29.5,86.1,55.0,potato,hardy,0,19,3,13.5,0
25.8,53.3,229.0,banana,normal,1,14,1,0.5,1
20.7,91.8,64.0,leafy_vegetables,fragile,2,3,1,0.5,1
25.5,46.5,245.5,potato,hardy,0,21,3,12.4,0
34.5,65.7,253.5,tomato,normal,1,11,3,0.5,1
15.2,33.2,270.9,potato,hardy,0,21,3,20.2,0
37.0,61.0,276.3,leafy_vegetables,fragile,2,1,1,0.5,0
22.3,70.0,118.1,apple,hardy,0,27,2,21.0,0
17.9,35.2,42.3,tomato,normal,1,10,2,12.5,0
35.0,69.6,272.4,potato,hardy,0,30,2,14.4,0
7.6,57.9,72.5,onion,hardy,0,21,3,29.6,0
38.8,59.5,236.1,milk,fragile,2,2,1,0.5,1
38.9,94.2,193.1,milk,fragile,2,1,2,0.5,0
38.4,38.8,58.1,apple,hardy,0,30,3,26.7,0
37.2,89.5,118.2,milk,fragile,2,1,3,0.5,0
36.1,80.0,83.6,leafy_vegetables,fragile,2,4,3,0.5,1
20.9,88.5,27.0,berries,fragile,2,4,1,1.4,0
38.0,59.4,150.5,berries,fragile,2,4,1,0.5,1
24.8,81.8,132.0,potato,hardy,0,25,3,18.8,0
15.0,79.5,172.9,apple,hardy,0,21,3,15.7,0
18.1,44.5,251.9,berries,fragile,2,5,2,0.5,1
24.5,94.7,285.5,milk,fragile,2,1,1,0.5,0
39.2,93.3,38.8,onion,hardy,0,22,2,9.3,0
22.1,44.8,228.6,berries,fragile,2,4,3,0.5,1
14.9,89.8,128.7,tomato,normal,1,10,1,6.1,0
17.8,38.2,51.2,tomato,normal,1,15,2,20.8,0
37.3,49.5,174.2,berries,fragile,2,1,2,0.5,0
7.2,54.6,26.6,berries,fragile,2,3,3,13.1,0
23.5,51.2,73.9,leafy_vegetables,fragile,2,1,3,0.9,0
36.9,62.0,154.0,milk,fragile,2,2,3,0.5,1
32.5,85.7,240.3,tomato,normal,1,15,2,0.5,1
10.4,50.5,257.4,leafy_vegetables,fragile,2,1,3,2.7,0
37.1,89.5,149.1,onion,hardy,0,26,2,10.5,0
25.5,80.3,139.3,onion,hardy,0,19,1,9.2,0
38.7,62.5,120.0,potato,hardy,0,24,3,12.5,0
19.6,54.4,105.6,carrot,normal,1,6,3,4.6,0
22.8,49.4,48.6,banana,normal,1,11,3,11.9,0
17.2,48.9,180.8,milk,fragile,2,2,2,2.5,0
38.6,40.7,299.2,milk,fragile,2,4,3,0.5,1
15.0,34.1,289.2,apple,hardy,0,21,2,14.3,0
21.4,89.3,170.8,milk,fragile,2,5,3,0.5,1
11.9,62.3,211.9,milk,fragile,2,2,2,1.0,0
17.1,84.9,213.5,banana,normal,1,12,1,1.9,1
37.3,75.0,75.0,milk,fragile,2,3,1,0.5,1
9.1,55.2,187.9,potato,hardy,0,29,2,28.3,0
7.9,38.2,250.9,apple,hardy,0,23,2,23.0,0
25.2,64.0,144.9,milk,fragile,2,5,1,0.5,1
35.8,91.4,18.5,leafy_vegetables,fragile,2,2,3,0.5,1
20.8,83.2,5.1,potato,hardy,0,18,2,19.6,0
9.1,57.1,108.9,onion,hardy,0,21,2,25.6,0
32.8,41.4,245.4,potato,hardy,0,16,3,5.6,0
29.8,81.0,26.4,onion,hardy,0,28,3,25.7,0
23.2,33.2,87.3,potato,hardy,0,28,1,27.5,0
39.2,93.8,30.3,apple,hardy,0,24,2,11.0,0
9.4,91.1,164.0,apple,hardy,0,27,2,25.7,0
25.0,49.3,299.1,tomato,normal,1,13,1,1.5,1
33.8,84.6,247.5,carrot,normal,1,14,2,0.5,1
18.7,30.9,77.2,tomato,normal,1,13,1,15.6,0
29.9,43.2,254.2,leafy_vegetables,fragile,2,3,2,0.5,1
17.9,36.0,187.9,banana,normal,1,11,3,9.8,0
20.1,70.8,37.7,apple,hardy,0,15,1,14.7,0
13.2,76.9,131.1,leafy_vegetables,fragile,2,3,1,0.5,1
27.3,67.4,170.0,apple,hardy,0,25,1,14.0,0
34.2,31.0,99.4,milk,fragile,2,5,1,0.5,1
18.7,58.4,201.3,onion,hardy,0,22,2,18.1,0
14.9,68.5,107.8,onion,hardy,0,20,3,20.4,0
37.1,88.2,272.7,potato,hardy,0,24,1,1.7,1
18.3,59.3,180.3,berries,fragile,2,1,2,0.5,0
10.5,76.4,23.3,onion,hardy,0,21,3,26.6,0
15.9,90.5,85.5,apple,hardy,0,27,1,22.3,0
7.1,46.1,262.8,milk,fragile,2,3,1,0.5,1
11.1,92.9,64.7,leafy_vegetables,fragile,2,2,2,3.2,0
5.2,62.8,146.9,onion,hardy,0,28,3,30.9,0
13.5,34.1,44.8,leafy_vegetables,fragile,2,3,1,5.2,0
13.6,72.3,166.5,apple,hardy,0,23,2,20.7,0
31.3,62.9,270.9,leafy_vegetables,fragile,2,3,2,0.5,1
12.5,57.9,297.3,apple,hardy,0,28,2,25.0,0
28.7,83.3,283.3,potato,hardy,0,17,3,0.5,1
16.7,51.1,208.7,tomato,normal,1,5,1,0.5,1
35.7,69.2,136.5,tomato,normal,1,13,3,2.9,1
14.6,70.0,66.2,banana,normal,1,8,3,11.0,0
36.2,86.0,109.4,banana,normal,1,8,3,0.5,1
9.8,66.6,45.6,leafy_vegetables,fragile,2,3,3,9.5,0
5.8,80.0,289.7,tomato,normal,1,14,2,10.8,0
29.0,93.3,254.8,milk,fragile,2,3,2,0.5,1
11.6,74.2,118.8,leafy_vegetables,fragile,2,2,2,1.1,0
37.1,79.1,196.9,leafy_vegetables,fragile,2,4,2,0.5,1
29.9,86.4,292.7,leafy_vegetables,fragile,2,2,2,0.5,1
32.4,78.2,77.0,apple,hardy,0,23,1,13.1,0
11.4,49.8,135.1,milk,fragile,2,2,2,5.5,0
32.5,44.5,231.9,carrot,normal,1,7,2,0.5,1
14.6,56.1,225.0,onion,hardy,0,30,2,28.0,0
31.6,41.6,176.5,onion,hardy,0,25,2,17.4,0
26.4,77.9,100.6,carrot,normal,1,7,1,0.5,1
34.8,83.6,267.7,berries,fragile,2,4,1,0.5,1
19.9,37.8,298.0,apple,hardy,0,22,2,16.4,0
35.6,64.1,164.2,berries,fragile,2,5,2,0.5,1
5.4,37.6,277.2,carrot,normal,1,10,1,6.7,0
28.2,48.1,97.2,leafy_vegetables,fragile,2,5,2,0.5,1
21.6,63.6,178.0,leafy_vegetables,fragile,2,2,1,0.5,1
28.4,51.3,123.4,milk,fragile,2,4,2,0.5,1
22.4,94.7,147.4,tomato,normal,1,7,3,0.5,1
38.9,44.5,66.9,banana,normal,1,9,2,0.5,1
7.7,49.9,115.4,potato,hardy,0,23,1,26.6,0
29.0,66.9,119.8,carrot,normal,1,14,1,2.1,1
15.5,70.9,207.9,berries,fragile,2,1,1,0.5,0
22.7,71.7,98.9,banana,normal,1,5,1,0.5,1
11.2,72.3,150.1,leafy_vegetables,fragile,2,2,3,1.8,0
9.1,59.6,166.0,onion,hardy,0,19,1,18.9,0
30.2,31.3,292.0,apple,hardy,0,27,3,15.5,0
21.5,63.6,256.6,tomato,normal,1,7,3,2.0,1
10.3,53.8,60.5,berries,fragile,2,4,1,10.1,0
34.7,44.0,226.4,tomato,normal,1,7,2,0.5,1
5.2,77.9,221.5,apple,hardy,0,20,3,20.4,0
14.8,73.9,233.8,milk,fragile,2,3,1,0.5,1
13.9,57.8,270.5,potato,hardy,0,27,3,22.8,0
39.9,81.2,263.2,onion,hardy,0,30,1,6.1,1
6.6,56.7,96.2,banana,normal,1,5,2,11.7,0
31.9,54.9,167.6,carrot,normal,1,8,3,0.7,1
22.6,75.9,171.4,onion,hardy,0,21,2,12.2,0
39.3,39.5,89.4,onion,hardy,0,16,2,6.9,0
8.0,49.3,42.1,tomato,normal,1,11,3,21.2,0
6.0,66.1,51.7,potato,hardy,0,21,1,26.9,0
28.5,36.4,199.6,tomato,normal,1,11,2,2.9,1
13.9,88.0,290.6,potato,hardy,0,30,3,21.1,0
32.9,94.1,209.4,apple,hardy,0,19,1,1.0,1
7.6,85.4,124.6,leafy_vegetables,fragile,2,2,1,1.7,0
28.7,63.0,84.0,onion,hardy,0,19,3,16.8,0
29.5,90.6,138.2,apple,hardy,0,19,1,6.1,0
21.5,56.5,106.7,carrot,normal,1,12,2,8.3,0
31.0,43.2,61.4,tomato,normal,1,10,1,7.0,0
36.7,59.4,3.7,leafy_vegetables,fragile,2,3,3,0.5,1
37.0,65.2,151.5,potato,hardy,0,17,1,4.7,1
10.2,42.2,280.5,milk,fragile,2,5,1,0.8,1
6.1,60.5,169.7,onion,hardy,0,19,2,22.5,0
20.8,64.8,297.7,apple,hardy,0,15,1,4.8,0
18.9,55.0,197.7,potato,hardy,0,19,2,17.9,0
6.5,42.4,199.6,apple,hardy,0,23,1,25.7,0
14.1,85.2,59.2,banana,normal,1,10,1,9.2,0
8.6,41.9,104.4,tomato,normal,1,5,1,9.8,0
10.1,70.9,135.7,apple,hardy,0,19,2,21.2,0
15.6,37.0,164.5,leafy_vegetables,fragile,2,3,3,6.3,0
20.2,69.6,203.1,milk,fragile,2,2,3,0.5,1
8.3,75.2,217.7,onion,hardy,0,30,2,29.3,0
35.4,91.2,146.9,leafy_vegetables,fragile,2,5,3,0.5,1
29.8,80.4,38.2,carrot,normal,1,12,2,7.0,0
15.3,30.6,190.4,leafy_vegetables,fragile,2,1,3,1.0,0
37.4,93.0,71.5,berries,fragile,2,4,1,0.5,1
19.2,51.9,235.8,tomato,normal,1,9,3,7.8,0
14.5,44.7,77.1,carrot,normal,1,6,2,8.9,0
20.2,41.0,149.4,leafy_vegetables,fragile,2,5,2,2.2,0
28.3,34.3,262.9,carrot,normal,1,11,3,3.8,0
32.9,37.7,123.0,berries,fragile,2,2,1,0.5,1
34.8,50.1,102.2,apple,hardy,0,19,2,10.2,0
13.7,35.5,246.3,milk,fragile,2,2,3,1.8,0
8.2,43.4,231.5,apple,hardy,0,20,2,21.5,0
23.9,84.8,19.1,tomato,normal,1,10,3,7.5,0
34.4,58.5,72.3,potato,hardy,0,18,3,11.2,0
18.4,92.0,22.5,apple,hardy,0,25,3,27.0,0
7.7,52.4,282.2,tomato,normal,1,9,3,9.1,0
34.6,86.2,226.9,potato,hardy,0,30,1,12.2,0
11.4,48.3,155.3,leafy_vegetables,fragile,2,4,2,5.9,0
37.9,94.4,158.5,tomato,normal,1,8,1,0.5,1
10.6,46.4,235.7,milk,fragile,2,1,3,2.0,0
9.4,48.0,67.2,banana,normal,1,14,2,18.1,0
38.0,94.8,206.0,potato,hardy,0,18,2,0.7,1
7.9,50.2,103.7,berries,fragile,2,5,1,9.5,0
5.2,49.3,187.5,leafy_vegetables,fragile,2,4,3,8.1,0
19.0,90.4,223.4,apple,hardy,0,22,2,9.5,0
9.9,53.3,271.8,carrot,normal,1,8,3,5.6,0
6.0,64.6,262.0,tomato,normal,1,12,2,7.9,0
36.0,53.0,40.7,leafy_vegetables,fragile,2,3,1,0.5,1
25.8,79.4,182.6,onion,hardy,0,27,1,15.4,0
8.3,48.3,190.2,milk,fragile,2,2,2,5.2,0
27.4,33.0,237.3,tomato,normal,1,8,2,0.5,1
23.7,62.4,104.8,milk,fragile,2,3,3,0.5,1
35.4,36.2,4.9,banana,normal,1,5,3,3.4,0
6.8,74.9,193.1,potato,hardy,0,22,1,20.8,0
27.5,80.1,108.5,onion,hardy,0,28,1,17.5,0
5.4,52.8,28.4,onion,hardy,0,19,3,28.5,0
16.8,46.7,218.1,apple,hardy,0,18,1,12.1,0
12.2,75.8,21.0,apple,hardy,0,18,2,22.0,0
6.7,50.8,119.1,potato,hardy,0,21,2,24.6,0
23.6,57.9,211.2,onion,hardy,0,18,1,3.5,1
38.1,55.6,212.7,potato,hardy,0,17,1,2.3,1
17.1,64.1,42.4,tomato,normal,1,12,3,16.8,0
12.6,49.8,299.2,banana,normal,1,15,3,12.2,0
20.3,76.2,138.4,banana,normal,1,15,1,8.7,0
34.7,31.4,20.8,leafy_vegetables,fragile,2,2,2,0.5,1
10.5,47.7,70.4,potato,hardy,0,15,1,17.7,0
26.4,35.3,191.7,onion,hardy,0,19,3,12.3,0
15.1,77.2,219.5,leafy_vegetables,fragile,2,1,2,0.5,0
10.1,46.8,176.2,leafy_vegetables,fragile,2,2,1,3.1,0
5.2,72.2,127.2,onion,hardy,0,16,2,18.3,0
20.1,32.7,42.5,potato,hardy,0,28,1,28.7,0
25.8,79.1,89.9,carrot,normal,1,8,1,2.7,0
32.8,73.0,123.7,milk,fragile,2,4,1,0.5,1
7.8,42.8,293.6,berries,fragile,2,5,3,5.3,0
15.4,87.5,270.5,milk,fragile,2,5,1,0.5,1
39.2,37.2,139.1,berries,fragile,2,3,2,0.5,1
31.0,68.7,286.3,tomato,normal,1,6,1,0.5,1
24.6,65.3,296.8,carrot,normal,1,5,3,0.5,1
27.4,93.2,284.0,potato,hardy,0,17,2,0.5,1
9.3,60.4,284.6,leafy_vegetables,fragile,2,2,3,0.5,1
34.5,89.8,146.3,potato,hardy,0,24,3,12.3,0
13.9,48.1,29.0,carrot,normal,1,6,3,11.4,0
35.7,73.0,92.1,milk,fragile,2,4,3,0.5,1
12.4,78.0,164.9,banana,normal,1,15,2,11.3,0
19.4,39.5,207.2,potato,hardy,0,18,1,12.7,0
33.6,72.9,189.7,tomato,normal,1,5,1,0.5,1
38.9,92.1,124.3,onion,hardy,0,27,2,11.7,0
22.9,33.6,172.6,carrot,normal,1,13,3,10.0,0
20.8,93.1,192.9,potato,hardy,0,16,1,5.7,0
7.3,41.9,146.9,potato,hardy,0,18,1,20.2,0
5.5,44.7,291.6,apple,hardy,0,21,1,18.0,0
14.6,55.4,138.6,potato,hardy,0,20,2,16.1,0
36.1,94.3,7.1,tomato,normal,1,15,3,6.3,0
27.7,94.5,194.4,leafy_vegetables,fragile,2,2,3,0.5,1
30.5,84.4,235.5,leafy_vegetables,fragile,2,4,2,0.5,1
19.5,61.9,51.0,apple,hardy,0,22,2,26.7,0
23.1,45.0,199.3,potato,hardy,0,18,1,12.1,0
27.6,39.6,103.2,milk,fragile,2,2,2,0.5,1
29.5,94.6,141.5,milk,fragile,2,1,3,0.5,0
32.7,82.3,267.8,berries,fragile,2,3,1,0.5,1
22.4,79.3,20.3,carrot,normal,1,15,3,13.0,0
33.6,60.9,221.6,tomato,normal,1,8,1,0.5,1
23.1,56.4,245.6,tomato,normal,1,14,1,3.7,1
5.1,93.5,218.9,apple,hardy,0,17,2,15.7,0
9.7,65.2,276.6,onion,hardy,0,29,1,23.9,0
30.4,54.7,265.4,apple,hardy,0,25,2,8.9,0
18.1,86.4,93.8,milk,fragile,2,1,2,0.5,0
35.3,49.8,239.6,berries,fragile,2,1,3,0.5,0
17.5,77.9,192.9,milk,fragile,2,5,2,0.5,1
6.8,54.9,118.7,apple,hardy,0,17,1,19.7,0
37.6,77.6,233.1,banana,normal,1,10,1,0.5,1
30.5,61.9,21.0,tomato,normal,1,13,2,8.2,0
19.0,51.5,292.6,milk,fragile,2,1,3,0.5,0
27.5,67.1,157.8,apple,hardy,0,19,3,14.9,0
29.8,90.3,257.7,carrot,normal,1,10,1,0.5,1
8.8,45.5,71.2,banana,normal,1,11,3,19.3,0
38.5,88.1,130.8,apple,hardy,0,26,3,13.4,0
39.4,59.2,254.4,carrot,normal,1,12,2,0.5,1
14.6,43.1,89.9,banana,normal,1,8,2,11.8,0
18.6,89.4,103.4,apple,hardy,0,29,2,24.5,0
15.4,47.3,172.7,leafy_vegetables,fragile,2,4,1,1.8,0
37.8,89.4,76.9,banana,normal,1,5,2,0.5,1
39.8,78.9,131.9,banana,normal,1,10,2,0.5,1
36.4,51.9,159.9,apple,hardy,0,28,2,14.6,0
15.4,61.8,66.4,banana,normal,1,13,2,13.3,0
7.8,79.7,136.5,berries,fragile,2,5,3,9.3,0
11.5,32.2,97.1,leafy_vegetables,fragile,2,5,2,11.4,0
21.1,60.0,243.4,apple,hardy,0,24,1,13.2,0
11.2,65.7,176.7,leafy_vegetables,fragile,2,5,2,5.7,0
26.9,90.6,287.3,milk,fragile,2,2,1,0.5,1
11.7,39.2,136.4,milk,fragile,2,1,3,5.8,0
28.5,79.4,36.6,milk,fragile,2,5,2,0.8,1
25.6,63.4,249.2,leafy_vegetables,fragile,2,1,1,0.5,0
32.7,64.3,121.2,apple,hardy,0,29,3,22.4,0
13.1,30.9,196.4,milk,fragile,2,3,1,2.5,0
29.3,94.2,153.6,carrot,normal,1,9,2,0.5,1
39.2,94.6,179.7,berries,fragile,2,5,2,0.5,1
30.3,62.9,119.3,milk,fragile,2,2,2,0.5,1
34.3,34.0,291.7,potato,hardy,0,20,2,8.4,0
24.6,39.0,274.8,onion,hardy,0,20,1,10.0,0
38.7,58.7,81.1,potato,hardy,0,21,3,10.9,0
26.6,93.2,213.9,apple,hardy,0,21,2,6.1,1
16.1,63.1,37.6,berries,fragile,2,3,3,6.3,0
5.1,53.0,35.7,apple,hardy,0,18,1,23.4,0
16.4,54.7,235.1,leafy_vegetables,fragile,2,3,2,0.5,1
31.8,90.3,285.1,milk,fragile,2,3,2,0.5,1
10.1,42.0,19.9,berries,fragile,2,1,1,5.8,0
34.4,41.9,270.6,banana,normal,1,9,3,0.5,1
25.0,89.4,9.8,berries,fragile,2,5,2,1.1,1
29.0,85.9,116.7,carrot,normal,1,7,1,0.5,1
29.3,66.2,125.9,apple,hardy,0,25,2,15.1,0
24.5,74.6,72.4,apple,hardy,0,24,2,18.0,0
28.3,59.4,48.1,potato,hardy,0,19,2,16.2,0
15.8,43.5,109.1,leafy_vegetables,fragile,2,4,1,2.9,0
26.9,50.0,116.5,banana,normal,1,8,2,0.5,1
33.3,39.7,115.6,tomato,normal,1,10,2,3.3,0
31.4,42.3,284.0,carrot,normal,1,11,1,0.5,1
29.0,82.4,114.2,potato,hardy,0,29,1,18.7,0
34.0,80.3,201.1,leafy_vegetables,fragile,2,5,3,0.5,1
35.3,67.8,219.1,leafy_vegetables,fragile,2,5,2,0.5,1
17.2,56.3,213.0,leafy_vegetables,fragile,2,3,3,0.5,1
15.5,49.8,243.6,leafy_vegetables,fragile,2,2,1,0.5,1
11.5,64.0,202.3,berries,fragile,2,2,3,1.7,0
13.6,73.8,243.3,berries,fragile,2,1,1,0.5,0
26.2,84.4,112.3,milk,fragile,2,5,2,0.5,1
20.5,77.1,171.0,milk,fragile,2,2,3,0.5,1
14.6,31.3,108.1,leafy_vegetables,fragile,2,5,1,10.0,0
30.4,61.3,167.4,tomato,normal,1,7,2,0.5,1
37.6,74.9,202.7,tomato,normal,1,13,3,0.5,1
16.3,93.6,26.6,apple,hardy,0,25,2,22.5,0
11.7,32.1,99.6,carrot,normal,1,5,2,10.0,0
22.7,33.5,72.8,banana,normal,1,6,3,10.6,0
31.7,84.0,70.4,banana,normal,1,11,2,1.1,1
34.9,35.1,173.2,potato,hardy,0,22,2,9.6,0
7.5,49.0,14.3,onion,hardy,0,26,2,34.6,0
31.6,65.9,235.3,apple,hardy,0,19,1,3.5,1
22.7,62.6,183.5,carrot,normal,1,10,3,6.7,0
27.7,58.5,285.1,potato,hardy,0,29,3,15.1,0
20.4,63.6,88.2,potato,hardy,0,16,1,9.2,0
15.1,72.7,83.3,carrot,normal,1,12,3,15.0,0
21.3,38.7,5.0,apple,hardy,0,16,1,18.3,0
17.1,50.1,63.0,apple,hardy,0,21,1,18.5,0
27.3,74.6,140.8,milk,fragile,2,4,2,0.5,1
39.3,58.0,184.5,potato,hardy,0,15,1,1.2,1
25.4,87.3,66.0,carrot,normal,1,6,1,0.5,1
11.7,54.6,118.4,apple,hardy,0,30,2,29.9,0
28.5,55.8,40.7,potato,hardy,0,15,3,15.6,0
31.2,31.7,78.1,milk,fragile,2,1,2,0.5,0
19.9,53.2,299.4,onion,hardy,0,16,3,7.2,0
18.5,42.7,154.2,berries,fragile,2,2,2,0.5,1
22.8,33.8,47.0,apple,hardy,0,15,3,17.1,0
7.2,75.1,19.5,apple,hardy,0,15,1,20.7,0
8.1,77.2,41.9,apple,hardy,0,18,3,25.9,0
22.6,92.9,27.6,apple,hardy,0,18,1,14.3,0
5.7,40.1,187.7,banana,normal,1,13,2,19.3,0
6.2,55.7,293.9,leafy_vegetables,fragile,2,3,1,0.5,1
36.2,80.6,196.2,apple,hardy,0,25,1,6.3,1
37.4,70.1,181.4,milk,fragile,2,4,1,0.5,1
18.0,74.6,96.8,apple,hardy,0,20,2,19.6,0
10.8,59.5,66.0,berries,fragile,2,1,2,6.2,0
14.0,52.8,274.8,berries,fragile,2,3,1,0.5,1
11.9,33.1,234.7,carrot,normal,1,12,3,10.2,0
21.9,86.4,36.9,apple,hardy,0,24,2,21.0,0
8.4,77.6,35.2,carrot,normal,1,15,3,24.0,0
8.2,90.4,141.4,apple,hardy,0,17,2,18.4,0
15.4,94.7,128.9,apple,hardy,0,30,3,27.6,0
10.8,68.5,228.6,apple,hardy,0,17,1,9.0,0
8.4,90.8,101.7,berries,fragile,2,5,1,4.8,0
6.4,33.8,28.2,potato,hardy,0,15,3,26.3,0
34.3,82.6,287.9,milk,fragile,2,3,3,0.5,1
10.8,81.9,54.3,milk,fragile,2,1,3,1.2,0
39.2,35.7,244.4,milk,fragile,2,1,2,0.5,0
38.7,58.1,200.0,berries,fragile,2,2,3,0.5,1
38.3,81.5,45.6,banana,normal,1,12,2,4.4,0
26.7,77.3,210.1,banana,normal,1,14,1,0.5,1
13.7,87.7,172.4,potato,hardy,0,24,3,21.3,0
11.9,82.3,92.5,tomato,normal,1,15,3,16.3,0
28.4,74.5,86.8,berries,fragile,2,2,3,0.5,1
30.7,42.6,83.7,carrot,normal,1,13,3,7.6,0
30.4,47.0,280.5,milk,fragile,2,4,3,0.5,1
37.5,41.4,265.0,potato,hardy,0,26,2,8.5,0
27.9,35.5,285.1,berries,fragile,2,2,1,0.5,1
30.7,81.5,163.2,potato,hardy,0,22,1,9.7,0
11.7,58.6,8.3,milk,fragile,2,3,1,7.6,0
22.0,84.3,162.1,milk,fragile,2,2,3,0.5,1
16.7,66.3,104.4,apple,hardy,0,30,1,26.6,0
36.0,33.9,191.0,banana,normal,1,9,1,0.5,1
8.3,66.4,34.7,apple,hardy,0,24,2,29.6,0
35.3,48.4,110.7,onion,hardy,0,29,3,21.4,0
33.6,47.2,249.0,carrot,normal,1,14,3,4.5,0
25.8,36.6,1.7,apple,hardy,0,24,3,27.2,0
28.5,45.7,95.3,banana,normal,1,8,1,3.7,0
7.1,79.0,14.5,onion,hardy,0,19,1,25.9,0
20.4,73.6,137.3,onion,hardy,0,25,2,20.8,0
35.5,57.7,70.3,berries,fragile,2,2,3,0.5,1
13.8,68.4,160.7,potato,hardy,0,21,1,18.5,0
27.4,32.6,21.6,tomato,normal,1,10,3,12.5,0
25.3,84.6,114.6,apple,hardy,0,15,2,7.9,0
13.1,31.0,208.7,tomato,normal,1,10,2,10.3,0
21.3,64.5,226.4,apple,hardy,0,23,1,14.1,0
38.1,83.6,212.0,onion,hardy,0,20,3,3.9,1
14.5,30.4,42.1,tomato,normal,1,11,2,15.5,0
32.1,38.8,241.0,onion,hardy,0,23,3,10.2,0
27.8,76.5,59.4,onion,hardy,0,21,3,16.9,0
9.0,37.0,16.7,apple,hardy,0,22,2,30.2,0
31.6,38.6,136.9,onion,hardy,0,16,1,6.0,0
10.6,64.6,85.2,milk,fragile,2,3,2,6.9,0
9.7,83.9,82.1,milk,fragile,2,3,2,5.6,0
8.2,53.7,238.2,tomato,normal,1,10,2,9.4,0
32.9,53.7,48.8,banana,normal,1,5,3,0.8,1
6.7,88.5,209.2,berries,fragile,2,2,2,0.5,1
29.5,67.9,25.5,apple,hardy,0,19,3,14.4,0
18.3,85.9,130.1,banana,normal,1,10,2,7.3,0
27.6,65.1,163.3,potato,hardy,0,25,2,16.6,0
25.4,84.7,285.4,tomato,normal,1,12,2,0.5,1
7.7,71.3,242.8,tomato,normal,1,11,1,7.1,0
13.7,74.8,290.9,onion,hardy,0,22,2,13.3,0
33.1,86.3,175.5,tomato,normal,1,10,3,0.5,1
27.4,51.7,226.2,potato,hardy,0,28,3,18.4,0
37.3,91.6,205.3,potato,hardy,0,25,1,5.4,1
